epoch;acc;loss;val_acc;val_loss
0;0.62174479166666663;1.1759573966264725;0.7653758547572177;0.58231515357597541
1;0.724609375;0.55331958209474885;0.82460136701414422;0.43027887284619931
2;0.76627604166666663;0.49408125629027683;0.66742596580118685;0.56552999614311517
3;0.80859375;0.43365983789165813;0.88838269132144898;0.3187726842651063
4;0.85611979166666663;0.34702254272997379;0.79271070547147326;0.52144910982366577
5;0.83919270833333337;0.37954779714345932;0.84054669418747718;0.36080802267667644
6;0.86067708333333337;0.3436690668265025;0.89749430741155878;0.28201024532996982
7;0.890625;0.2799556242922942;0.87927107183699726;0.32671728295725949
8;0.85611979166666663;0.36151830727855366;0.88610478604301501;0.35364770739931178
9;0.88346354166666663;0.28821137795845669;0.9020501119943849;0.27777032869823431
10;0.88671875;0.28664805864294368;0.89977220644440359;0.30258571830045661
11;0.89908854166666663;0.26406988874077797;0.90205011321634798;0.25656928817883712
12;0.90625;0.24933866659800211;0.85876993288483328;0.35149368236439649
13;0.91471354166666663;0.23581823147833347;0.89066059035429379;0.27831023116861225
14;0.908203125;0.25268653345604736;0.88154897304222091;0.31909142906410548
15;0.90494791666666663;0.26031639923652011;0.90888382497843956;0.25111893752848641
16;0.900390625;0.27551900719602901;0.89977220861678242;0.26879158551573484
17;0.91145833333333337;0.24457014103730521;0.90888382810123414;0.25997274004109627
18;0.91080729166666663;0.22370375692844391;0.91343963675727058;0.27240468558254982
19;0.90755208333333337;0.25436329406996566;0.91116173052842087;0.25462993843680365
20;0.90169270833333337;0.25106241616110009;0.84965831774513922;0.37266418426074849
21;0.90559895833333337;0.23936624142030874;0.90888382810123414;0.24972674036759179
