epoch;acc;loss;val_acc;val_loss
0;0.6875;1.0484107136726379;0.81321184225125842;0.41155207700229723
1;0.79361979166666663;0.4746219428877036;0.84738041246670526;0.35283414140377611
2;0.857421875;0.3551404420286417;0.86560364179567761;0.29782472296293339
3;0.884765625;0.29763230681419373;0.88154897304222091;0.27942089383450075
4;0.90104166666666663;0.25369216005007428;0.89977220983874551;0.26847286790541475
5;0.89322916666666663;0.25962787680327892;0.89293849685469084;0.25131794898547993
6;0.91731770833333337;0.22638524820407233;0.87699316343576872;0.34721937741668457
7;0.91080729166666663;0.24234085530042648;0.90660592472363166;0.24377198143944925
8;0.92317708333333337;0.21853530220687389;0.9111617333796681;0.22182907720768913
9;0.921875;0.20354012524088225;0.91343963241251291;0.24397861933789655
10;0.91536458333333337;0.2224662552277247;0.90205011728955831;0.2714594301167273
11;0.92447916666666663;0.21907897728184858;0.87471526535333965;0.34014605477893545
12;0.912109375;0.24940852448344231;0.90660592282280017;0.23655247986995551
13;0.94270833333333337;0.17388563370332122;0.87699316533660021;0.36035146939320012
14;0.92903645833333337;0.19599256105720997;0.90888382497843956;0.23687930313492692
