epoch;acc;loss;val_acc;val_loss
0;0.70411529797070305;4.6838027503180371;0.70670826833073319;4.67576994297099
1;0.70654627562272998;4.6783524901735678;0.70670826833073319;4.6757699457605986
2;0.7065462755606311;4.6783524762634023;0.70670826833073319;4.6757699457605986
3;0.70654627559168059;4.678352459372487;0.70670826833073319;4.6757699457605986
4;0.70654627558133076;4.6783524676523474;0.70670826833073319;4.6757699457605986
5;0.70654627564342964;4.6783524576337161;0.70670826833073319;4.6757699457605986
6;0.70654627559168059;4.678352459372487;0.70670826833073319;4.6757699457605986
7;0.70654627561238015;4.6783524613596539;0.70670826833073319;4.67576994297099
8;0.70654627564342964;4.6783524549841609;0.70670826833073319;4.67576994297099
9;0.70654627553993143;4.6783524399148151;0.70670826833073319;4.6757699219559354
10;0.70654627555028127;4.6783524951828834;0.70670826833073319;4.6757699219559354
11;0.70654627558133076;4.6783524782505692;0.70670826833073319;4.6757699219559354
12;0.70654627557098093;4.678352457385321;0.70670826833073319;4.6757699219559354
13;0.70654627561238015;4.6783524693083196;0.70670826833073319;4.6757699219559354
14;0.70654627564342964;4.6783524894283799;0.70670826833073319;4.6757699219559354
15;0.70654627560203032;4.6783524577165148;0.70670826833073319;4.6757699219559354
16;0.70654627558133076;4.6783524517550159;0.70670826833073319;4.6757699219559354
17;0.70654627555028127;4.6783524554395539;0.70670826833073319;4.6757699219559354
18;0.70654627561238015;4.6783524322145453;0.70670826833073319;4.6757699219559354
19;0.70654627560203032;4.67835243254574;0.70670826833073319;4.6757699219559354
0;0.70637263432416797;4.6636698085786898;0.70670826833073319;4.6757698981512723
1;0.70654627562272998;4.6783524557293488;0.70670826833073319;4.67576994297099
2;0.70654627559168059;4.6783524779193746;0.70670826833073319;4.67576994297099
3;0.70654627563307981;4.6783524606972646;0.70670826833073319;4.6757698953616638
4;0.7065462755606311;4.67835246036607;0.70670826833073319;4.6757698953616638
5;0.70654627557098093;4.678352467983542;0.70670826833073319;4.6757698477523375
6;0.70654627548818227;4.6783524151166338;0.70670826833073319;4.67576994297099
7;0.7065462755606311;4.6783524868616233;0.70670826833073319;4.67576994297099
8;0.70654627564342964;4.6783524788301589;0.70670826833073319;4.6757698953616638
9;0.70654627553993143;4.6783524690599236;0.70670826833073319;4.6757698953616638
10;0.70654627560203032;4.6783524616908476;0.70670826833073319;4.6757698953616638
11;0.70654627558133076;4.6783524914983454;0.70670826833073319;4.6757698239476744
12;0.70654627555028127;4.6783524713782842;0.70670826833073319;4.67576994297099
13;0.70654627555028127;4.6783524501404425;0.70670826833073319;4.6757699667756532
14;0.70654627557098093;4.678352457385321;0.70670826833073319;4.6757699667756532
15;0.70654627558133076;4.6783524557293488;0.70670826833073319;4.6757698239476744
16;0.70654627560203032;4.6783524616908476;0.70670826833073319;4.6757698239476744
17;0.70654627559168059;4.6783524567229318;0.70670826833073319;4.6757698239476744
18;0.70654627548818227;4.678352438962631;0.70670826833073319;4.6757699219559354
19;0.7065462755606311;4.6783524683147366;0.70670826833073319;4.6757698953616638
20;0.70654627559168059;4.6783524699707089;0.70670826833073319;4.6757699667756532
21;0.7065462755606311;4.6783524616908476;0.70670826833073319;4.6757699667756532
